organisation,cohort,organisation_name,pipeline,issue_type,severity,responsibility,count_issues,collection,endpoint,endpoint_url,latest_status,latest_exception,resource,latest_log_entry_date,endpoint_entry_date,endpoint_end_date,resource_start_date,resource_end_date
local-authority:NET,RIPA-BOPS,Newcastle City Council,article-4-direction-area,,,,,article-4-direction,16857564d1658edeaa7703207b91525d005e7696e2e9392fbb6fa4231fa550ef,https://datamillnorth.org/download/newcastle-article-4-directions/4c650010-8d88-4bba-9f4a-85587742a64d/article4directionareas.csv,200,,07e829ee232d63954874da98e4549befcb8b9a3ea51988799844e9b4a1731def,2024-06-19,2023-02-23,2024-06-19,2023-02-27,2024-06-19
local-authority:NET,RIPA-BOPS,Newcastle City Council,article-4-direction-area,invalid geometry - fixed,warning,external,1.0,article-4-direction,345c6d1562d81d5e440acb797fb354f16188f03859286b0fbae7c339bf5cb87b,https://datamillnorth.org/download/vqxyn/78a9d52c-87ae-4e41-a891-dbfa7002870b/article4directionareas.csv,200,,fe19432ae7c65205a25c4278609b5c58fe5b25a94ce1fc073e8ff573b369ef70,2025-01-30,2024-06-18,,2024-06-19,
local-authority:NET,RIPA-BOPS,Newcastle City Council,conservation-area,,,,,conservation-area,0e8ed333f367c5f2fde2d103d0e2b9404dfb130796fa7e921d994af83f758606,https://datamillnorth.org/download/2rlwm/5785bd0c-b3d2-4724-b7f4-8b6f3ff231c9/conservation_areas.csv,200,,8c2ee6ccefe0179571307641c0db89a43e8b4d8917b22abc797b752e61fdb279,2025-01-30,2023-10-10,,2024-05-08,
local-authority:NET,RIPA-BOPS,Newcastle City Council,conservation-area,,,,,conservation-area,ed6b7303a2256e7764c5cbf4e7496b460935e5458f3481be5d677da0666c1064,https://datamillnorth.org/download/conservation-areas/5785bd0c-b3d2-4724-b7f4-8b6f3ff231c9/conservation_areas.csv,200,,8c2ee6ccefe0179571307641c0db89a43e8b4d8917b22abc797b752e61fdb279,2025-01-30,2022-11-15,,2024-05-08,
local-authority:NET,RIPA-BOPS,Newcastle City Council,listed-building-outline,invalid geometry - fixed,warning,external,12.0,listed-building,a15cf992712968ed507792bb8e41ba7cb47732a15d35bd3c121e1fd0d85fe274,https://datamillnorth.org/download/listedbuildings/91298d09-45a6-4c6d-a909-11ec4eaab957/listedbuildings.csv,200,,b044527ffedaca2cfab1744dbb0ece72007119d655d3f732356125a243767de1,2025-01-30,2022-07-01,,2024-06-08,
local-authority:NET,RIPA-BOPS,Newcastle City Council,listed-building-outline,reference values are not unique,error,external,10.0,listed-building,a15cf992712968ed507792bb8e41ba7cb47732a15d35bd3c121e1fd0d85fe274,https://datamillnorth.org/download/listedbuildings/91298d09-45a6-4c6d-a909-11ec4eaab957/listedbuildings.csv,200,,b044527ffedaca2cfab1744dbb0ece72007119d655d3f732356125a243767de1,2025-01-30,2022-07-01,,2024-06-08,
local-authority:BIR,ODP-Track1,Birmingham City Council,article-4-direction,,,,,article-4-direction,91d97dadb79ce25bf8bef023de03c8c2d68fba9579b5119d6e130b1760700d8f,https://maps.birmingham.gov.uk/server/rest/services/planx/PlanX/FeatureServer/1/query?where=1=1&outfields=*&f=geojson,200,,afe9b61ae24ea35a574ec4868d60cc3d692b5be60461f294682fb9d8d9a96981,2025-01-30,2024-09-25,,2025-01-30,
local-authority:BIR,ODP-Track1,Birmingham City Council,article-4-direction-area,,,,,article-4-direction,2d9575d771afff89f6d731be59a1ff8cedfd99efcd8bb2f0a746a2d18c9bd1ca,https://maps.birmingham.gov.uk/server/rest/services/planx/PlanX/FeatureServer/0/query?where=1=1&outfields=*&f=geojson,200,,e4d7f727c1417661709756d36b929cb37d224e511cc30817b53b6e486631ea20,2024-09-24,2023-11-14,2024-09-24,2024-09-23,2024-09-24
local-authority:BIR,ODP-Track1,Birmingham City Council,article-4-direction-area,invalid geometry - fixed,warning,external,1.0,article-4-direction,f7803fa6e54c43e59b73b1659cc0776ed21352da138ec73e4b83ef64864de03a,https://maps.birmingham.gov.uk/server/rest/services/planx/PlanX/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,c3dd707d1664e37d1a7a45b97f0bda532fb4dc05ddf01e28c1b9400c68dfbae4,2025-01-30,2024-09-24,,2025-01-30,
local-authority:BIR,ODP-Track1,Birmingham City Council,conservation-area,invalid geometry - fixed,warning,external,1.0,conservation-area,1aa6059f066e9708c73868c00dd8e0092ba063299f62530d59deea5f6f164560,https://maps.birmingham.gov.uk/server/rest/services/planx/PlanX/FeatureServer/4/query?outFields=*&where=1%3D1&f=geojson,200,,890e56ec444eb7b4054a614c1e93957be9b04bb6400a4f0c2767f05e41cdb0ed,2025-01-30,2024-09-24,,2025-01-30,
local-authority:BIR,ODP-Track1,Birmingham City Council,conservation-area,,,,,conservation-area,a09608d26986c205de7ab8dc54b5d76c776ca236a9ecf9d920eae07995c06cc8,https://maps.birmingham.gov.uk/server/rest/services/planx/PlanX/FeatureServer/4/query?where=1=1&outfields=*&f=geojson,200,,30303c886b956c21768696c5cda08dc323c2b4b98abbd4277cb0ecb055f746e6,2024-09-24,2023-11-14,2024-09-24,2024-09-23,2024-09-24
local-authority:BIR,ODP-Track1,Birmingham City Council,conservation-area-document,,,,,conservation-area,19a19114f4ce19ab8984ee84787589123f6b69f8fe8dca8a59f8599b25039c77,https://maps.birmingham.gov.uk/server/rest/services/planx/PlanX/FeatureServer/5/query?where=1=1&outfields=*&f=geojson,200,,16b9e00a324e0533b0fa56a97e167ee651a683f20c68551db077f082991f935e,2025-01-30,2024-09-25,,2025-01-30,
local-authority:BIR,ODP-Track1,Birmingham City Council,listed-building-outline,invalid geometry - fixed,warning,external,4.0,listed-building,dc655cc7187a5959cd573c93279f2c805d4ed680b5c2203d234fa2c703a41318,https://maps.birmingham.gov.uk/server/rest/services/planx/PlanX/FeatureServer/2/query?outFields=*&where=1%3D1&f=geojson,200,,d4d9cd3ae2f1c55d88cdb730c542c049956a342c217215b4126cc46caaf6b8ce,2025-01-30,2024-09-24,,2025-01-30,
local-authority:BIR,ODP-Track1,Birmingham City Council,listed-building-outline,unknown entity,notice,internal,1.0,listed-building,dc655cc7187a5959cd573c93279f2c805d4ed680b5c2203d234fa2c703a41318,https://maps.birmingham.gov.uk/server/rest/services/planx/PlanX/FeatureServer/2/query?outFields=*&where=1%3D1&f=geojson,200,,d4d9cd3ae2f1c55d88cdb730c542c049956a342c217215b4126cc46caaf6b8ce,2025-01-30,2024-09-24,,2025-01-30,
local-authority:BIR,ODP-Track1,Birmingham City Council,tree-preservation-zone,invalid geometry - fixed,warning,external,2.0,tree-preservation-order,2d3cb22e544acf2029c608a945e64943d2bec415ad2ad87aeabed9c7a58a903b,https://maps.birmingham.gov.uk/server/rest/services/planx/PlanX/FeatureServer/3/query?outFields=*&where=1%3D1&f=geojson,200,,5b321ba8a7cf328566a28755cf59e863a293abab78ef7c0153cba386059212cd,2025-01-30,2024-09-24,,2025-01-30,
local-authority:BIR,ODP-Track1,Birmingham City Council,tree-preservation-zone,unknown entity,notice,internal,126.0,tree-preservation-order,2d3cb22e544acf2029c608a945e64943d2bec415ad2ad87aeabed9c7a58a903b,https://maps.birmingham.gov.uk/server/rest/services/planx/PlanX/FeatureServer/3/query?outFields=*&where=1%3D1&f=geojson,200,,5b321ba8a7cf328566a28755cf59e863a293abab78ef7c0153cba386059212cd,2025-01-30,2024-09-24,,2025-01-30,
local-authority:BNE,ODP-Track1,London Borough of Barnet,article-4-direction,,,,,article-4-direction,4d69e04b32ecfa83f9c17f1fed6f13a94dc8c839607dd89c6c2fc8bfc2ab5e12,https://open.barnet.gov.uk/download/2ylny/z7y/article4-direction.csv,200,,a720eb10145e19a66897e42324d219e7260d1244ac5defb086b2b5dc7e7537a6,2025-01-30,2023-12-18,,2024-07-17,
local-authority:BNE,ODP-Track1,London Borough of Barnet,article-4-direction-area,,,,,article-4-direction,d4c09389082ca55e33cf532eb045ea7eb9dc447a24547fca734506f7e5f05413,https://open.barnet.gov.uk/download/e5l77/dhv/article4-direction-areas.csv,200,,2702f238b05ec028cbd33738b718a81ba9fc70680f1e6f313a000980989a96ec,2025-01-30,2023-12-18,,2024-07-17,
local-authority:BNE,ODP-Track1,London Borough of Barnet,conservation-area,OSGB,warning,external,16.0,conservation-area,1cafec4102c43a9e95f54bd36453240251c7741d7d15de7f742ceafac750f8e2,https://open.barnet.gov.uk/download/20yo8/c6n/conservation_area.gpkg,200,,283a31b074f197dcd1c5cfac8948da5c27a666100fa56e043302e2d12105548c,2025-01-30,2023-11-06,,2024-06-06,
local-authority:BNE,ODP-Track1,London Borough of Barnet,conservation-area-document,missing value,error,external,2.0,conservation-area,57583a1dd8588c77dec47c7cc3c2114146e6ec01158b4dd4be63139c8995049d,https://open.barnet.gov.uk/download/2nx73/qyl,200,,2ad470084aefbbcba42fcea102edb7a4939f67ca895e5579e8ba640a9b68fc7f,2025-01-30,2024-10-29,,2024-11-01,
local-authority:BNE,ODP-Track1,London Borough of Barnet,listed-building-outline,,,,,listed-building,6cec4fa5b9e9340c4f594bbdbac5cd7ffaf94498583d1ce5f4ffb1f9e2849427,https://open.barnet.gov.uk/download/2w6jz/ztc/statutory-listed-buildings.csv,200,,f2e120f2d21665ef38e6bfb5dcf4a4c9f34dba4f57a7730ee118711ad22e1c9f,2025-01-30,2023-12-18,,2025-01-02,
local-authority:BNE,ODP-Track1,London Borough of Barnet,tree,OSGB,warning,external,6186.0,tree-preservation-order,422e2a9f2fb1d809d8849e05556aa7c232060673c1cc51d84bcf9bb586d5de52,https://open.barnet.gov.uk/download/e5nge/837/tree-preservation-zone.gpkg,200,,3724bffb1bcf7530ccafe5c8f33656724c1977c5fb4f5b931b690028ce8bb2b2,2025-01-30,2023-11-07,,2025-01-02,
local-authority:BNE,ODP-Track1,London Borough of Barnet,tree-preservation-order,missing value,error,external,1408.0,tree-preservation-order,57af3de9713f3fa5d70cedb44a444ae955b80d658774fdffcf5ee6eae40d9c6f,https://open.barnet.gov.uk/download/e5nge/ktw/tree-preservation-order.csv,200,,c6a6df3b2b587b961d0338449c2492771d84e2023826da5afe89b5348d446bcf,2025-01-30,2023-11-07,,2025-01-02,
local-authority:BNE,ODP-Track1,London Borough of Barnet,tree-preservation-zone,OSGB,warning,external,3210.0,tree-preservation-order,422e2a9f2fb1d809d8849e05556aa7c232060673c1cc51d84bcf9bb586d5de52,https://open.barnet.gov.uk/download/e5nge/837/tree-preservation-zone.gpkg,200,,3724bffb1bcf7530ccafe5c8f33656724c1977c5fb4f5b931b690028ce8bb2b2,2025-01-30,2023-11-07,,2025-01-02,
local-authority:BNE,ODP-Track1,London Borough of Barnet,tree-preservation-zone,patch,info,internal,3210.0,tree-preservation-order,422e2a9f2fb1d809d8849e05556aa7c232060673c1cc51d84bcf9bb586d5de52,https://open.barnet.gov.uk/download/e5nge/837/tree-preservation-zone.gpkg,200,,3724bffb1bcf7530ccafe5c8f33656724c1977c5fb4f5b931b690028ce8bb2b2,2025-01-30,2023-11-07,,2025-01-02,
local-authority:CAT,ODP-Track1,Canterbury City Council,article-4-direction-area,invalid date,error,external,6.0,article-4-direction,351fdbd179616dcf25ce0c4498cbd7fd5a917c5bbedcbc6af9f3f23d546b484d,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/3/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryPolygon&inSR=&spatialRel=esriSpatialRelIntersects&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&returnDistinctValues=false&resultOffset=&resultRecordCount=&queryByDistance=&returnExtentsOnly=false&datumTransformation=&parameterValues=&rangeValues=&f=geojson,200,,587716a30d2909dfa1f3756fa7abfa39635504a130ef0836bcca67757e513786,2025-01-30,2021-11-11,,2024-10-24,
local-authority:CAT,ODP-Track1,Canterbury City Council,article-4-direction-area,invalid geometry - fixed,warning,external,1.0,article-4-direction,351fdbd179616dcf25ce0c4498cbd7fd5a917c5bbedcbc6af9f3f23d546b484d,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/3/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryPolygon&inSR=&spatialRel=esriSpatialRelIntersects&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&returnDistinctValues=false&resultOffset=&resultRecordCount=&queryByDistance=&returnExtentsOnly=false&datumTransformation=&parameterValues=&rangeValues=&f=geojson,200,,587716a30d2909dfa1f3756fa7abfa39635504a130ef0836bcca67757e513786,2025-01-30,2021-11-11,,2024-10-24,
local-authority:CAT,ODP-Track1,Canterbury City Council,article-4-direction-area,patch,info,internal,458.0,article-4-direction,351fdbd179616dcf25ce0c4498cbd7fd5a917c5bbedcbc6af9f3f23d546b484d,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/3/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryPolygon&inSR=&spatialRel=esriSpatialRelIntersects&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&returnDistinctValues=false&resultOffset=&resultRecordCount=&queryByDistance=&returnExtentsOnly=false&datumTransformation=&parameterValues=&rangeValues=&f=geojson,200,,587716a30d2909dfa1f3756fa7abfa39635504a130ef0836bcca67757e513786,2025-01-30,2021-11-11,,2024-10-24,
local-authority:CAT,ODP-Track1,Canterbury City Council,article-4-direction-area,,,,,article-4-direction,d29690420f36280214af4fb7121d131c73d775fb9c6434d7db43435ad3ea74ca,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/6/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryPolygon&inSR=&spatialRel=esriSpatialRelIntersects&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&returnDistinctValues=false&resultOffset=&resultRecordCount=&queryByDistance=&returnExtentsOnly=false&datumTransformation=&parameterValues=&rangeValues=&f=geojson,200,,1ce7eb457779acd1dc230a1bcb4692d06f27533481f26cbfe0e9e599134c0cd4,2024-06-24,2022-03-28,2024-06-24,2023-04-01,2024-06-24
local-authority:CAT,ODP-Track1,Canterbury City Council,conservation-area,invalid geometry - fixed,warning,external,1.0,conservation-area,fc00c8a1bd0212fe6ae7e8fe9be5bc15bcccd68faf39aa2555974d57a822aa12,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/4/query?where=1%3D1&text=&objectIds=&time=&geometry=&geometryType=esriGeometryPolygon&inSR=&spatialRel=esriSpatialRelIntersects&relationParam=&outFields=*&returnGeometry=true&returnTrueCurves=false&maxAllowableOffset=&geometryPrecision=&outSR=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&returnDistinctValues=false&resultOffset=&resultRecordCount=&queryByDistance=&returnExtentsOnly=false&datumTransformation=&parameterValues=&rangeValues=&f=geojson,200,,e39e0a1256d297795a32fa37a508718e7dd1f14d4bdfb8890c6a0cb61e54ab72,2025-01-30,2021-11-16,,2024-10-05,
local-authority:CAT,ODP-Track1,Canterbury City Council,listed-building-outline,invalid geometry - fixed,warning,external,2.0,listed-building,fad9233216dbd89f5e1c5707d7ecc8a5b2e336b6270bd9652c78f877d255f49f,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/7,200,,400e9038bcd6829b48a461a778903895ada00e15ab75ccf6cc5a19601a947250,2025-01-30,2022-05-05,,2024-12-13,
local-authority:CAT,ODP-Track1,Canterbury City Council,listed-building-outline,missing value,error,external,1.0,listed-building,fad9233216dbd89f5e1c5707d7ecc8a5b2e336b6270bd9652c78f877d255f49f,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/7,200,,400e9038bcd6829b48a461a778903895ada00e15ab75ccf6cc5a19601a947250,2025-01-30,2022-05-05,,2024-12-13,
local-authority:CAT,ODP-Track1,Canterbury City Council,listed-building-outline,patch,info,internal,1764.0,listed-building,fad9233216dbd89f5e1c5707d7ecc8a5b2e336b6270bd9652c78f877d255f49f,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer/7,200,,400e9038bcd6829b48a461a778903895ada00e15ab75ccf6cc5a19601a947250,2025-01-30,2022-05-05,,2024-12-13,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,article-4-direction,invalid date,error,external,61.0,article-4-direction,97447318ffa758035d8e13eabb61709e2d8e09950d63e344e1ec3a01d05b8120,https://maps.epsom-ewell.gov.uk/GetData.aspx?type=data&ds=article4csv&requesttype=json,200,,d289512b7755f5e97ec7d41ff5c37ddea66b05618bcd10f9aa011dcb7f7295ed,2025-01-30,2024-07-17,,2024-07-17,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,article-4-direction-area,OSGB,warning,external,30.0,article-4-direction,99dd0c0c5c8d8b3d4250ac27ed6e5c04c7a0c661f7f5e698d84c140ac240d1bc,https://maps.epsom-ewell.gov.uk/getOWS.ashx?MapSource=EEBC/planx&service=WFS&version=1.1.0&request=GetFeature&Typename=article4areas,200,,b4601330812f8710e184930f9d415e4beadd36399700d27e8836243001fc37e1,2025-01-30,2023-10-23,,2023-10-24,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,conservation-area,OSGB,warning,external,21.0,conservation-area,9247d952f3d1a3ad3ca513bb5c0169ffb7bd9b54c285fbc24eedf738fe17a9d5,https://maps.epsom-ewell.gov.uk/getOWS.ashx?MapSource=EEBC/planx&service=WFS&version=1.1.0&request=GetFeature&Typename=conservationareas,200,,d16004ccd1b70612391b88cc5b7ffb423233540efa64296cf073fbd4b2be3af1,2025-01-30,2023-12-04,,2023-12-05,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,listed-building-outline,OSGB,warning,external,272.0,listed-building,b64e3b0edc13c75c0a21a459c13c7c9c6eb89e0785885ca7a32a553d81c0c824,https://maps.epsom-ewell.gov.uk/getows.ashx?mapsource=eebc/planx&service=wfs&version=1.1.0&request=getfeature&typename=listedbuildings,200,,ef5de7675b1fbbf7b675ec4e9a74449eb58b9259f7a20536087d6124aec5db5e,2025-01-30,2023-12-18,,2023-12-20,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,listed-building-outline,invalid geometry - fixed,warning,external,1.0,listed-building,b64e3b0edc13c75c0a21a459c13c7c9c6eb89e0785885ca7a32a553d81c0c824,https://maps.epsom-ewell.gov.uk/getows.ashx?mapsource=eebc/planx&service=wfs&version=1.1.0&request=getfeature&typename=listedbuildings,200,,ef5de7675b1fbbf7b675ec4e9a74449eb58b9259f7a20536087d6124aec5db5e,2025-01-30,2023-12-18,,2023-12-20,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,tree,,,,,tree-preservation-zone,7bf054cee55381acc0791faad8598585cfde03ecc22421e4e9f953651de6cea3,https://maps.epsom-ewell.gov.uk/getOWS.ashx?MapSource=EEBC/planx&service=WFS&version=1.1.0&request=GetFeature&Typename=tpo_trees,200,,6169c19ccb12bde442d3a8590328c0a4d6c4813e646d6088230ec3572d03df1c,2025-01-30,2024-03-01,,2024-11-06,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,tree-preservation-order,missing value,error,external,830.0,tree-preservation-order,5716764429bc1ad7ec090a8ed0f2a1d55f23a8223b2a716d8365e0713a488801,https://maps.epsom-ewell.gov.uk/GetData.aspx?type=data&ds=planxtpocsv&requesttype=json,200,,a80d8aa6a95acd5d84eef3f8d66f1ff81fc2674baa0daa37f7bfc5a2c41e969d,2025-01-30,2024-07-05,,2024-07-06,
local-authority:EPS,ODP-Track1,Epsom and Ewell Borough Council,tree-preservation-zone,,,,,tree-preservation-zone,e759e9dc3c4d471843da916f063ea08283230fb15d49c0724e8bd5c73833d983,https://maps.epsom-ewell.gov.uk/getOWS.ashx?MapSource=EEBC/planx&service=WFS&version=1.1.0&request=GetFeature&Typename=tpo_zones,200,,88559d73744c464133e038d9ef65a7eb4e936cbb41b22cc775de2a8536edce7e,2025-01-30,2024-03-01,,2024-11-06,
local-authority:GAT,ODP-Track2,Gateshead Metropolitan Borough Council,article-4-direction-area,invalid geometry - fixed,warning,external,2.0,article-4-direction,a02feb3527e71370736ccab89b16c78babde811a47a00a1b90f8d62dfba3ba4e,https://services7.arcgis.com/gTvs0fY5s2kJG3gO/arcgis/rest/services/SPE_Article_4_Directions/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,5098a72cd402001eb3b1c05f115763f099aabac52baac373325e7515cb12b65f,2025-01-30,2024-06-20,,2024-06-28,
local-authority:GAT,ODP-Track2,Gateshead Metropolitan Borough Council,conservation-area,invalid geometry - fixed,warning,external,3.0,conservation-area,1a234afb482cc475a38ea9e8a2752556d3a7c379d803ef6b7ecb57b8e6f459f4,https://services7.arcgis.com/gTvs0fY5s2kJG3gO/arcgis/rest/services/Map/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,0d756be74ac4a3267e597968bf9a5722e06bf193abf010a25498ab69bbcf2ecb,2025-01-30,2023-11-20,,2024-06-29,
local-authority:GAT,ODP-Track2,Gateshead Metropolitan Borough Council,listed-building-outline,invalid geometry - fixed,warning,external,1.0,listed-building,af28edf7a93957680be4563991a8d6dd67c841ecf70b6861dc31437fc343fb4a,https://services7.arcgis.com/gTvs0fY5s2kJG3gO/ArcGIS/rest/services/Listed_Buildings/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,3ec22577b1c0e47e255619449eee54c6215308785617c8701e91ada4fbb64009,2025-01-30,2024-10-28,,2024-10-28,
local-authority:GAT,ODP-Track2,Gateshead Metropolitan Borough Council,tree,unknown entity - missing reference,error,external,2000.0,tree-preservation-order,124dc88d5839fa63b5802abe2847e3bf959b3052a3dcd126f362f78e5342df33,https://services7.arcgis.com/gTvs0fY5s2kJG3gO/ArcGIS/rest/services/Layers/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,a6ca5dd87cebf6e6f677221846b3c3d2098b2ae7ad34cc568bb2c5e9bdb64f3f,2025-01-30,2024-02-06,,2024-12-17,
local-authority:GAT,ODP-Track2,Gateshead Metropolitan Borough Council,tree-preservation-zone,patch,info,internal,279.0,tree-preservation-order,588e4f0dfb29a0181a302b8c9785abb24d881ae8cab1226914bb5896813c5ac4,https://services7.arcgis.com/gTvs0fY5s2kJG3gO/ArcGIS/rest/services/Layers/FeatureServer/1/query?outFields=*&where=1%3D1&f=geojson,200,,fb1a1175c1809a9b544ec3b95714129405eef70f1276ad31dc66cd3e11825d83,2025-01-30,2024-02-06,,2024-12-17,
local-authority:GRY,ODP-Track2,Great Yarmouth Borough Council,article-4-direction-area,invalid geometry - fixed,warning,external,2.0,article-4-direction,24bc10a266141363496a758b610670d8fbc48495d8cd2e84a362485f0b93e861,https://services7.arcgis.com/NXULfNGIlsKmpCJD/arcgis/rest/services/Article_4_Direction_Area/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,0a7e49b067de4ed3cb7a90d6a7e6d83ef984a48fc93a453bed868b9555e3d326,2025-01-30,2023-10-09,,2024-06-28,
local-authority:GRY,ODP-Track2,Great Yarmouth Borough Council,conservation-area,,,,,conservation-area,b7a883112c2d06e9d0e486ddc2aa1a1c345284fcc4f56feaf72bcfcf5e27fa24,https://services7.arcgis.com/NXULfNGIlsKmpCJD/arcgis/rest/services/Conservation_Areas/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,b285deca1760e6741c12b3b18e27fc0570f8430f82269add4d428d541aa4792e,2025-01-30,2023-10-06,,2024-07-26,
local-authority:GRY,ODP-Track2,Great Yarmouth Borough Council,listed-building-outline,invalid geometry - fixed,warning,external,3.0,listed-building,d75c63b3c20b6662013b953058f7af0fa88c51d7bb4b32e6d96d2863bd8505d0,https://services7.arcgis.com/NXULfNGIlsKmpCJD/arcgis/rest/services/Listed_Buildings_(QGIS_4_Export)/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,56231ee275407227813ad49777b5d484e7be27c3b3629a8d471c60297976b92f,2025-01-30,2023-10-09,,2024-06-28,
local-authority:GRY,ODP-Track2,Great Yarmouth Borough Council,tree-preservation-order,,,,,tree-preservation-order,41918491840440f6ff9c1cd2f4510c255148f1d9a9e0c2ae1ea89c10dff40f55,https://services7.arcgis.com/NXULfNGIlsKmpCJD/arcgis/rest/services/Tree_Preservation_Order/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,ed92fbe9f902bf4dbf958d1e358e322ac60535c5be1089b2117e6d4672527ca6,2025-01-30,2023-10-09,,2023-10-20,
local-authority:GRY,ODP-Track2,Great Yarmouth Borough Council,tree-preservation-zone,invalid geometry - fixed,warning,external,2.0,tree-preservation-order,9240f1ca39efc8880a909f92bd0613c9dbd6cf1990217a95af35a57e176ab2e4,https://services7.arcgis.com/NXULfNGIlsKmpCJD/ArcGIS/rest/services/Tree_Preservation_Zone/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,63aa8df1bba517ec83a027b5c4385f7ee43def5524455c9018fbcd6792bf3ae7,2025-01-30,2024-01-02,,2024-12-24,
local-authority:GRY,ODP-Track2,Great Yarmouth Borough Council,tree-preservation-zone,,,,,tree-preservation-order,9aa9c76574fc8b02d50f4e55d626ca9f84769cfb60167e3dc2c731a6c988c3fa,https://services7.arcgis.com/NXULfNGIlsKmpCJD/arcgis/rest/services/Tree_Preservation_Zone/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,23ac19b187a3a208cf5548ff326c5745dcb7a48f9afcc09bff097096ac32f24d,2024-03-11,2023-10-09,2024-02-11,2023-10-20,2024-06-29
local-authority:SAL,ODP-Track2,St Albans City and District Council,article-4-direction,missing value,error,external,1.0,article-4-direction,d46992e6e7eaf3024937f20db16f4826a0144297637f0fdb445afadf5dd54f69,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Article_4_Area_Direction_Dataset.csv,200,,88a2c76442acd993ff10b8c456f4c799727d1f054a12c562b85f91c99665dc27,2025-01-30,2024-02-06,,2024-11-14,
local-authority:SAL,ODP-Track2,St Albans City and District Council,article-4-direction-area,invalid geometry - fixed,warning,external,2.0,article-4-direction,6a80eb9833cf0ed425fa6677913258b71bb3927718da62c4295c2b1c4ad4cf62,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Article_4_Direction_Dataset.json,200,,684deb1f613f6e74e31858176704c33c4437996c60210975c27be5f0c82b4057,2025-01-30,2024-02-06,,2024-05-18,
local-authority:SAL,ODP-Track2,St Albans City and District Council,conservation-area,,,,,conservation-area,0f702ed6bb596fcede4c59614aa1b3bb238165df6906ee403aa7146610f6c3ec,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Conservation_Area_Dataset.json,200,,6700ccfc2b551e901770ee50a9003c2260a21727c964f017faab40d22d326b80,2025-01-30,2024-02-05,,2024-02-06,
